scenario,seed,who,task_type,routine_share,base_adaptability,work_row,work_column,adaptability,current_state,time_in_state,total_unemployed_time,total_at_risk_time,times_disrupted,labor_income,transfer_income,last_labor_income,liquid_assets,disposable_income,consumption,peer_boost
tech_driven,1588196004,15,creative-analytical,0.31039379083186747,0.5073880512948273,2,-1,0.6073880512948273,employed,200,0,0,0,2.0896044666832756,0,2.0896044666832756,3.8774437186614517,5.965298028709926,2.087854310048474,0.08
tech_driven,1588196004,16,creative-analytical,0.3171095757804441,0.6421084528517027,-1,-2,0.7421084528517027,employed,200,0,0,0,2.2647409887072136,0,2.2647409887072136,4.205947550456253,6.470688539163467,2.264740988707213,0.16
tech_driven,1588196004,17,creative-analytical,0.25768322935788307,0.7267990138681002,1,3,0.7267990138681002,employed,200,0,0,0,2.2448387180285305,0,2.2448387180285305,4.168986190624416,6.413824908652947,2.244838718028531,0.13
tech_driven,1588196004,18,creative-analytical,0.1745752998416385,0.6273543245232012,0,3,0.7273543245232011,employed,200,0,0,0,2.245560621880162,0,2.245560621880162,4.170326869206015,6.415887491086177,2.245560621880162,0
tech_driven,1588196004,19,creative-analytical,0.17514671232662632,0.5659033715146916,2,-2,0.8659033715146915,employed,200,0,0,0,2.425674382969099,0,2.425674382969099,4.504718846502194,6.930336686926452,2.425617840424258,0.08
tech_driven,1588196004,20,creative-analytical,0.19796340811656832,0.6086957229012017,0,1,0.8086957229012016,employed,200,0,0,0,2.351304439771562,0,2.351304439771562,4.366708245290043,6.7180126850616055,2.3513044397715617,0.16
tech_driven,1588196004,21,hybrid,0.4706837461983753,0.49466595336143465,-1,3,0.49466595336143465,employed,200,0,0,0,1.6441325486975782,0,1.6441325486975782,3.053389019009789,4.697521567707367,1.6441325486975784,0
tech_driven,1588196004,22,hybrid,0.4420044574497967,0.6951980067306534,1,0,0.7951980067306533,employed,200,0,0,0,1.974717807403719,0,1.974717807403719,3.667333070892621,5.64205087829634,1.9747178074037188,0.24
tech_driven,1588196004,23,hybrid,0.43005067529909907,0.4725491061029061,2,-3,0.5725491061029061,employed,200,0,0,0,1.7298040167131967,0,1.7298040167131967,3.212493173895936,4.942297190609133,1.7298040167131965,0.05
tech_driven,1588196004,24,hybrid,0.4066504066179755,0.5800565272696018,-1,-3,0.7800565272696017,employed,200,0,0,0,1.9580621799965623,0,1.9580621799965623,3.636401191422187,5.594463371418749,1.958062179996562,0.08
tech_driven,1588196004,25,hybrid,0.5777146717959283,0.6707917859061998,0,0,0.95,re-employed,1,0,3,1,2.03775,0,2.03775,2.6966453563119357,4.1486851635568245,1.4520398072448886,0.13
tech_driven,1588196004,26,hybrid,0.4681705279612288,0.6425389708637204,2,0,0.6425389708637204,employed,200,0,0,0,1.8067928679500926,0,1.8067928679500926,3.3554724690501736,5.1622653370002665,1.806792867950093,0
tech_driven,1588196004,27,hybrid,0.5505818744887381,0.600726807331144,2,1,0.800726807331144,employed,200,0,0,0,1.9807994880642585,0,1.9807994880642585,3.6786276206907655,5.659427108755024,1.980799488064258,0.16
