tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
20,tech_driven,624267905,24,0,0,2,2,5,7.142857142857142,10.714285714285714,1.1785714285714286,11,0.39285714285714285,0.36363636363636376,0.9318181818181817,0.141191444629432,0.13913947360081624,0.7857142857142857,0.05071447201694672,0.39673864630570127,0.19565541741996917,1.5869545852228053,0.7826216696798771,42.93456853267159,1.6235143127691298,3,8.2458844594791,3.6223701467099705,2.87590068665674,0.5176621235982132,0,45.81046921932833,6.858354482772439,-1.6242591669102069
21,tech_driven,624267905,24,0,0,2,2,5,7.142857142857142,10.714285714285714,1.25,11.666666666666666,0.39285714285714285,0.36190476190476195,0.9316326530612244,0.13945223480272828,0.13913947360081624,0.7857142857142857,0.05071447201694673,0.3976197495857166,0.1956554174199594,1.5904789983428678,0.7826216696798379,42.93456853267159,1.6235143127691298,3,8.24539092921721,3.6218766164480805,2.8731588518684648,0.5171685933363236,0,45.80772738454006,6.638492740425857,-1.7256845690602205
22,tech_driven,624267905,24,0,0,2,2,5,7.142857142857142,10.714285714285714,1.3214285714285714,12.333333333333334,0.39285714285714285,0.36036036036036045,0.9314671814671813,0.13919825640695804,0.13913947360081624,0.7857142857142857,0.050714472016946725,0.3977959702417197,0.1956554174199575,1.5911838809668792,0.78262166967983,42.934568532671584,1.6235143127691298,3,8.24475942146144,3.6212451086923103,2.8696504754475294,0.5165370855805552,0,45.80421900811911,6.4261170824536755,-1.7489296589535073
23,tech_driven,624267905,24,0,0,2,2,5,7.142857142857142,10.714285714285714,1.3928571428571428,13,0.39285714285714285,0.35897435897435903,0.9313186813186811,0.13915122912052302,0.13913947360081624,0.7857142857142857,0.05071447201694673,0.39783121437292035,0.19565541741995707,1.591324857491682,0.7826216696798286,42.934568532671584,1.6235143127691298,3,8.243995814061291,3.6204815012921614,2.865408212113365,0.5157734781804056,0,45.79997674478495,6.220945075752844,-1.757119264982144
24,tech_driven,624267905,24,0,0,2,2,4,7.142857142857142,10.714285714285714,1.4642857142857142,13.666666666666666,0.39285714285714285,0.3577235772357725,0.9311846689895469,0.13936033347584242,0.13943583628233536,0.6785714285714286,0.050547269511086894,0.3986239774848747,0.19565541741995696,1.5944959099394997,0.7826216696798283,43.04456853267158,1.6235143127691298,2.4,8.262905772459911,4.239391459690781,2.8604635365501503,0.514883436579027,0,45.90503206922173,6.022706676189599,-1.1408534090842521
25,tech_driven,624267905,23,2,0,2,1,4,7.142857142857142,10.714285714285714,1.5357142857142858,14.333333333333334,0.4642857142857143,0.3565891472868217,0.931063122923588,0.14339179323027573,0.14442348777115965,0.5714285714285714,0.03327574390265576,0.3983461727798568,0.19565541741995696,1.593384691119427,0.7826216696798282,42.98347850683433,1.6235143127691298,2.4,8.285567424216335,4.262053111447205,3.0474516277008648,0.5485412929861556,0,46.0309301345352,5.8311435771916855,-0.9838412168087713
26,tech_driven,624267905,21,3,1,2,1,2,7.142857142857142,10.714285714285714,1.6071428571428572,15,0.5714285714285714,0.3555555555555556,0.9309523809523808,0.14947953532334024,0.15206825936035862,0.39285714285714285,0.038398839819334375,0.3948510709640867,0.19565541741995696,1.5794042838563471,0.7826216696798282,41.57304664000784,2.5524104571283157,1.2,8.299705436131472,4.547294979003156,4.53642800516701,0.8165570409300618,0.6861546971971351,46.10947464517485,5.646008599250588,0
27,tech_driven,624267905,21,1,3,2,1,5,7.142857142857142,10.714285714285714,1.6785714285714286,15.666666666666666,0.6071428571428571,0.35460992907801425,0.9308510638297871,0.16744514793248966,0.17265189002155834,0.7142857142857143,0.04323554289369072,0.38724781534149066,0.19565541741995696,1.5489912613659627,0.7826216696798282,39.15656429920313,4.002299861611145,3,8.335969349105023,1.3336694874938777,7.154376529158105,1.2877877752484588,0,46.31094082836124,6.153219814539362,-0.06081448988572191
28,tech_driven,624267905,21,1,3,1,2,5,3.571428571428571,10.714285714285714,1.7142857142857142,16,0.6428571428571429,0.3472222222222223,0.9300595238095237,0.1677612451512014,0.16791632452325822,0.8214285714285714,0.045835858516296235,0.387398740706034,0.1835523852297919,1.5495949628241357,0.7342095409191679,40.231477650761185,3.161407218521843,3,8.283671258451006,2.1222640399291635,5.788918229522189,1.042005281313994,0,46.020395880283374,5.957264585877369,-0.36826307879243103
29,tech_driven,624267905,21,1,3,1,2,5,3.571428571428571,10.714285714285714,1.75,16.333333333333332,0.6785714285714286,0.34013605442176886,0.9293002915451893,0.16788531106533267,0.16791632452325822,0.8214285714285714,0.045835858516296235,0.38742892577894267,0.17984037898491922,1.5497157031157707,0.7193615159396769,40.23147765076117,3.1614072185218434,3,8.280646961397816,2.1192397428759726,5.772116579226689,1.038980984260804,0,46.00359422998786,5.767899947897203,-0.3884454572537166
