tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,recovery_cluster_share,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
22,tech_driven,42424,24,0,0,1,3,5,3.571428571428571,14.285714285714285,1.2142857142857142,8.5,0.7857142857142857,0.3970588235294117,0.9138655462184873,0.1285736266066524,0.12754774926863766,1,66.66666666666666,3.0185968161262515,1.4467316962652523,1.6253982856064426,0.7790093749120589,44.818924264823195,0.7744785488937582,3,8.319635155027413,4.545156606133655,1.4012710408846576,0.25222878735923837,0,46.220195305707854,6.397079554988144,-2.290956691272555
23,tech_driven,42424,24,0,0,1,3,5,3.571428571428571,14.285714285714285,1.25,8.75,0.7857142857142857,0.3928571428571428,0.9132653061224489,0.1282086693586113,0.12754774926863766,1,66.66666666666666,3.020506210086207,1.443786659353357,1.6264264208156498,0.7774235858056536,44.8189242648232,0.7744785488937582,3,8.319437709062257,4.544959160168498,1.4001741188559984,0.2520313413940797,0,46.2190983836792,6.2051671683385,-2.3208413991589936
24,tech_driven,42424,24,0,0,1,3,2,3.571428571428571,14.285714285714285,1.2857142857142858,9,0.7857142857142857,0.38888888888888884,0.9126984126984126,0.12723506282530095,0.1258697882704174,0.6071428571428571,66.66666666666666,3.028247316160178,1.441872385360625,1.6305947087016341,0.7763928228864903,45.09892426482318,0.7744785488937582,1.2,8.369572438313282,6.395093889419524,1.3987003924728358,0.2517660706451104,0,46.497624657296015,6.019012153288345,-0.3590271863497321
25,tech_driven,42424,24,0,0,1,3,1,3.571428571428571,14.285714285714285,1.3214285714285714,9.25,0.7857142857142857,0.3851351351351351,0.9121621621621621,0.126742460809685,0.12634194879842164,0.5,66.66666666666666,3.0383861779654024,1.4406281072653493,1.6360540958275245,0.7757228269890342,45.31892426482318,0.7744785488937582,0.6,8.408842096578645,7.034363547684888,1.3968651606137394,0.2514357289104731,0.2514357289104731,46.715789425436924,5.838441788689694,0.054839013355782285
26,tech_driven,42424,24,0,0,1,3,4,3.571428571428571,14.285714285714285,1.3571428571428572,9.5,0.7857142857142857,0.381578947368421,0.9116541353383458,0.12655774983013313,0.12634194879842164,0.8571428571428571,66.66666666666666,3.0449764381387974,1.4398193265034198,1.6396026974593527,0.7752873296556876,45.31892426482319,0.7744785488937582,2.4,8.412295382128484,5.237816833234726,1.416050080335056,0.2548890144603101,0,46.73497434515824,5.914724263939477,-1.5739011837036272
27,tech_driven,42424,24,0,0,1,3,5,3.571428571428571,14.285714285714285,1.3928571428571428,9.75,0.7857142857142857,0.3782051282051282,0.911172161172161,0.1264707937774603,0.12634194879842164,0.9642857142857143,66.66666666666666,3.0492601072515053,1.4392936190081658,1.6419092885200406,0.7750042563890123,45.318924264823195,0.7744785488937582,3,8.411835872387904,4.637357323494146,1.4134972484429458,0.25442950471973025,0,46.73242151326614,5.737282536021293,-2.241038565295014
28,tech_driven,42424,25,0,0,1,2,5,3.571428571428571,14.285714285714285,1.4285714285714286,10,0.7857142857142857,0.375,0.9107142857142856,0.12594944803175268,0.12510009293372537,0.8214285714285714,100,3.0536242182973496,1.4389519091362506,1.6442591944678038,0.7748202587656734,45.38697400548841,0.7744785488937582,3,8.412453366854736,4.637974817960978,1.348878032593463,0.24279804586682335,0,46.73585203808187,5.5651640599406536,-2.3034054070166405
29,tech_driven,42424,26,0,0,1,1,5,3.571428571428571,14.285714285714285,1.4642857142857142,10.25,0.7857142857142857,0.38414634146341453,0.9120209059233448,0.1253075990823489,0.12428345521295947,0.7142857142857143,0,3.0581516024801716,1.438729797719506,1.646697016720092,0.774700660310503,45.45980467638782,0.7744785488937582,3,8.414274582828885,4.639796033935126,1.2861652282170972,0.23150974107907749,0,46.74596990460492,5.398209138142434,-2.36154656355766
30,tech_driven,42424,26,0,0,1,1,5,3.571428571428571,14.285714285714285,1.5,10.5,0.7857142857142857,0.3928571428571428,0.9132653061224489,0.1249298345708556,0.12428345521295947,0.7142857142857143,0,3.061094402199005,1.4385854252986219,1.64828160118408,0.7746229213146424,45.459804676387826,0.7744785488937582,3,8.413701721459288,4.63922317256553,1.2829826650526652,0.23093687970947974,0,46.74278734144049,5.236262863998161,-2.4090974917137373
31,tech_driven,42424,26,0,0,1,1,5,3.571428571428571,14.285714285714285,1.5357142857142858,10.75,0.7857142857142857,0.40116279069767447,0.9144518272425248,0.1246929898411453,0.12428345521295947,0.7142857142857143,0,3.063007222016247,1.438491583225047,1.649311581085671,0.774572390967333,45.45980467638782,0.7744785488937582,3,8.41308216406033,4.638603615166573,1.2795406795029072,0.2303173223105233,0,46.73934535589073,5.079174978078216,-2.4413789145080713
32,tech_driven,42424,26,0,0,1,1,4,3.571428571428571,14.285714285714285,1.5714285714285714,11,0.7857142857142857,0.40909090909090917,0.9155844155844155,0.12440339798832278,0.1239433794502598,0.5714285714285714,0,3.0663398406117395,1.4384305858772235,1.6511060680217065,0.7745395462415817,45.54980467638783,0.7744785488937582,2.4,8.428617937143594,5.254139388249836,1.2758505299654719,0.22965309539378492,0,46.825655206353304,4.926799728735869,-1.8053146982544788
33,tech_driven,42424,26,1,0,0,1,2,0,14.285714285714285,1.5714285714285714,11,0.8214285714285714,0.40909090909090917,0.9155844155844155,0.12304078859176437,0.12104242263144172,0.32142857142857145,0,3.0844509321280955,1.6909354436755577,1.6608581942228202,0.9105037004406848,47.01114000069691,0,1.2,8.494825845738418,7.294825845738418,0.18233692007208083,0.03282064561297455,0,47.193476920768994,4.778995736873792,-0.5105525174699792
