tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
32,human_centric,42424,28,0,0,0,0,7,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.1065724206006955,0.10715521551393392,0.7857142857142857,0.034311057652725865,0.4629175883104955,0.3497964531602067,1.8516703532419823,1.3991858126408272,51.92693928226458,0,4.2,9.346849070807624,5.146849070807623,0,0,0,51.92693928226458,4.564140025936001,-4.119830608510935
33,human_centric,42424,28,0,0,0,0,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10576530096133419,0.10561049430085312,0.9642857142857143,0.044058342752963,0.4641330839639887,0.3505964531602328,1.8565323358559558,1.402385812640932,52.016939282264566,0,4.8,9.363049070807621,4.5630490708076215,0,0,0,52.016939282264566,4.42534100148205,-4.765966121702195
34,human_centric,42424,28,0,0,0,0,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10631701192786602,0.10658705696000648,0.9642857142857143,0.044058342752963,0.4675190402375447,0.35075645316023807,1.8700761609501788,1.403025812640953,52.45693928226458,0,4.8,9.442249070807623,4.642249070807623,0,0,0,52.45693928226458,4.290818243569443,-4.705193224340422
35,human_centric,42424,28,0,0,0,0,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10488931572425253,0.10459691893576228,1.1071428571428572,0.045824313686816144,0.4696248029208273,0.3507884531602392,1.87849921168331,1.403153812640957,52.656939282264574,0,5.3999999999999995,9.478249070807623,4.078249070807623,0,0,0,52.656939282264574,4.160436695354418,-5.341038644868079
36,human_centric,42424,28,0,0,0,0,11,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10465199356526322,0.10459691893576228,1.2857142857142858,0.04685901402896988,0.47004595545748373,0.3507948531602394,1.8801838218299352,1.403179412640958,52.656939282264574,0,6.6,9.478249070807623,2.878249070807623,0,0,0,52.656939282264574,4.034065763479141,-6.588207728973613
37,human_centric,42424,28,0,0,0,0,10,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10399457600960593,0.10386492287058102,1.1428571428571428,0.04017158963442466,0.471389358150572,0.3507961331602394,1.8855574326022886,1.4031845326409582,52.833223388270554,0,6,9.509980209888699,3.509980209888699,0,0,0,52.833223388270554,3.9115791587822004,-5.9623847245935195
38,human_centric,42424,28,0,0,0,0,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.1048506671873477,0.10517082371288078,0.9642857142857143,0.037223406756797674,0.4742932418171682,0.3507963891602395,1.897172967268673,1.4031855566409581,53.20215182618753,0,4.8,9.576387328713755,4.7763873287137555,0,0,0,53.20215182618753,3.7928547433823465,-4.718691257335297
39,human_centric,42424,28,0,0,0,0,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10537049112593544,0.10556278135024955,1.0357142857142858,0.04807814406263971,0.47705194458367567,0.3507964403602395,1.9082077783347022,1.4031857614409582,53.50706147083387,0,5.3999999999999995,9.631271064750097,4.231271064750097,0,0,0,53.50706147083387,3.6777743838414803,-5.322756322537807
40,human_centric,42424,28,0,0,0,0,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10485764578986467,0.10479694196649558,1.0714285714285714,0.05431146701881151,0.4790322565655483,0.35079645060023945,1.9161290262621937,1.4031858024009582,53.70706147083388,0,5.3999999999999995,9.667271064750098,4.267271064750099,0,0,0,53.70706147083388,3.566223810128576,-5.344551264507559
41,human_centric,42424,28,0,0,0,0,11,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10351615611558884,0.1032195181987936,1.3214285714285714,0.05279865919413498,0.48007117610478006,0.35079645264823944,1.920284704419121,1.4031858105929582,53.79706147083387,0,6.6,9.683471064750096,3.0834710647500962,0,0,0,53.79706147083387,3.4580924801209654,-6.570910252901525
42,human_centric,42424,28,0,0,0,0,10,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10253792862156574,0.10234520351608478,1.1428571428571428,0.04017158963442466,0.4809932457269122,0.35079645305783935,1.9239729829076493,1.4031858122313583,53.897061470833876,0,6,9.701471064750097,3.7014710647500966,0,0,0,53.897061470833876,3.35327344939324,-5.974182050580296
43,human_centric,42424,28,0,0,0,0,7,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10133215763971859,0.10108787735321556,0.75,0.0350264450358847,0.4840348025084813,0.3507964531397594,1.9361392100339263,1.4031858125590382,54.29706147083387,0,4.2,9.773471064750096,5.573471064750096,0,0,0,54.29706147083387,3.2516632460570665,-4.114836410116053
44,human_centric,42424,28,0,0,0,0,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10221984857155375,0.10248752723686416,0.8928571428571429,0.03426283407632531,0.48596146912663357,0.3507964531561434,1.9438458765065347,1.4031858126245742,54.481631207491226,0,4.8,9.80669361734842,5.006693617348421,0,0,0,54.481631207491226,3.153161750427436,-4.74605333469174
45,human_centric,42424,28,0,0,0,0,6,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10088101705420072,0.10061756552306234,0.6071428571428571,0.039297737457927126,0.48812929628956464,0.3507964531594203,1.9525171851582594,1.4031858126376813,54.731180344993334,0,3.5999999999999996,9.8516124620988,6.2516124620988,0,0,0,54.731180344993334,3.057672079302421,-3.5393008394379333
46,human_centric,42424,28,0,0,0,0,5,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.09996098299223566,0.09980353914065021,0.5,0.03967460238079362,0.4892771474364367,0.35079645316007557,1.9571085897457472,1.403185812640303,54.83118034499333,0,3,9.869612462098798,6.869612462098798,0,0,0,54.83118034499333,2.965100474654339,-2.9678601678875935
47,human_centric,42424,28,0,0,0,0,5,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.09850525725250892,0.09816506073021469,0.5357142857142857,0.041904085492376314,0.4902210033800968,0.3507964531602066,1.9608840135203878,1.4031858126408272,54.93118034499335,0,3,9.887612462098803,6.887612462098803,0,0,0,54.93118034499335,2.8753561965404772,-2.9735720335775184
