tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
37,human_centric,-627064729,27,0,0,1,0,10,3.571428571428571,10.714285714285714,1.3928571428571428,13,0.03571428571428571,0.4444444444444444,0.9404761904761905,0.1147507864212658,0.11470874268052933,1.1428571428571428,0.033388842669592717,0.4554003594474673,0.18884847764507906,1.82160143778987,0.7553939105803165,50.255024831623686,0.7553939105803165,6,9.160895053482083,2.405501142901766,0.6388365766101093,0.07666038919321311,0,50.893861408233796,3.702541294858285,-6.110978849882564
38,human_centric,-627064729,27,0,0,1,0,9,3.571428571428571,10.714285714285714,1.4285714285714286,13.333333333333334,0.03571428571428571,0.4500000000000002,0.9410714285714286,0.11310164161024017,0.11281619423178624,0.9642857142857143,0.029102537208251657,0.45765449147666476,0.18884847764507906,1.8306179659066595,0.7553939105803165,50.565024831623674,0.7553939105803165,5.3999999999999995,9.21619407908393,3.060800168503614,0.6360533855092778,0.07632640626111334,0,51.20107821713295,3.5873524124004974,-5.4562248282534975
39,human_centric,-627064729,27,0,0,1,0,8,3.571428571428571,10.714285714285714,1.4642857142857142,13.666666666666666,0.03571428571428571,0.4552845528455285,0.9416376306620209,0.11329363644212731,0.11339674365984798,0.8928571428571429,0.03026120851421405,0.4603910321682184,0.18884847764507906,1.8415641286728746,0.7553939105803165,50.88502483162368,0.7553939105803165,4.8,9.273278501343329,3.7178845907630125,0.633189064728153,0.07598268776737835,0,51.51821389635183,3.4758711108292557,-4.845581706488654
40,human_centric,-627064729,27,0,0,1,0,7,3.571428571428571,10.714285714285714,1.5,14,0.03571428571428571,0.46031746031746046,0.9421768707482991,0.11585420533645219,0.11655275131252285,0.8571428571428571,0.035327268122738745,0.4627446906049083,0.18884847764507906,1.8509787624196334,0.7553939105803165,51.13791387339674,0.7553939105803165,4.2,9.318269089336985,4.362875178756668,0.6302477340309569,0.07562972808371482,0,51.7681616074277,3.3679704735106486,-4.259243740322046
41,human_centric,-627064729,27,0,0,1,0,9,3.571428571428571,10.714285714285714,1.5357142857142858,14.333333333333334,0.03571428571428571,0.4651162790697676,0.9426910299003322,0.11588324696170171,0.11591313577851059,1.1071428571428572,0.043465914396061144,0.4638582794351035,0.18884847764507906,1.855433117740414,0.7553939105803165,51.22791387339674,0.7553939105803165,5.3999999999999995,9.333926503330606,3.1785325927502894,0.6272333673288558,0.0752680040794627,0,51.85514724072559,3.2635283917721973,-5.496980056005996
42,human_centric,-627064729,27,0,0,1,0,10,3.571428571428571,10.714285714285714,1.5714285714285714,14.666666666666666,0.03571428571428571,0.4696969696969697,0.9431818181818181,0.11455187944102274,0.11429598832122734,1.1785714285714286,0.040039662875386496,0.46543814005828527,0.18884847764507906,1.8617525602331415,0.7553939105803165,51.41791387339673,0.7553939105803165,6,9.36757146080572,2.612177550225404,0.6241497977461647,0.07489797572953977,0,52.04206367114289,3.1624273547498603,-6.087008015385074
43,human_centric,-627064729,27,0,0,1,0,10,3.571428571428571,10.714285714285714,1.6071428571428572,15,0.03571428571428571,0.4740740740740741,0.9436507936507936,0.11197232725080752,0.1114157691798614,1.2142857142857142,0.03340270559012759,0.4671826836114929,0.18884847764507906,1.8687307344459725,0.7553939105803165,51.617913873396745,0.7553939105803165,6,9.403004627260055,2.647610716679738,0.6210007224924438,0.07452008669909325,0,52.23891459588919,3.0645542500751435,-6.0855459685980335
44,human_centric,-627064729,27,0,0,1,0,9,3.571428571428571,10.714285714285714,1.6428571428571428,15.333333333333334,0.03571428571428571,0.4782608695652175,0.9440993788819876,0.11214915701404515,0.1122569692712867,1.0714285714285714,0.03931961019684384,0.46910302089356326,0.18884847764507906,1.8764120835742533,0.7553939105803165,51.837913873396744,0.7553939105803165,5.3999999999999995,9.442026644570287,3.286632733989971,0.6177897075492991,0.07413476490591589,0,52.45570358094604,2.969800174747393,-5.483834759133047
45,human_centric,-627064729,27,0,0,1,0,6,3.571428571428571,10.714285714285714,1.6785714285714286,15.666666666666666,0.03571428571428571,0.4822695035460993,0.944528875379939,0.11030035949855388,0.10994288822085507,0.6785714285714286,0.03600962540339904,0.47148708834997716,0.18884847764507906,1.8859483533999093,0.7553939105803165,52.117913873396745,0.7553939105803165,3.5999999999999996,9.491838131803853,5.136444221223536,0.6145201921802131,0.07374242306162558,0,52.73243406557696,2.8780602555815924,-3.6741198296204924
46,human_centric,-627064729,27,0,0,1,0,4,3.571428571428571,10.714285714285714,1.7142857142857142,16,0.03571428571428571,0.48611111111111116,0.944940476190476,0.11142981896819415,0.11177718599947961,0.5,0.03967460238079362,0.4736781875555455,0.18884847764507906,1.8947127502221837,0.7553939105803165,52.35791387339673,0.7553939105803165,2.4,9.534439686000242,6.379045775419925,0.6111954932712789,0.07334345919255346,0,52.969109366668015,2.789233478663717,-2.4828476395531154
